char,code_aozora,count_aozora,code_news,count_news,code_wikipedia,count_wikipedia
俩,,0.0,,0.0,4fe9,5.0
疂,7582,2.0,,0.0,,0.0
疃,,0.0,,0.0,7583,3.0
痙,75d9,990.0,,0.0,75d9,394.0
痞,75de,45.0,,0.0,75de,12.0
疒,7592,4.0,,0.0,,0.0
疔,7594,18.0,,0.0,7594,4.0
疚,759a,171.0,,0.0,759a,2.0
疣,75a3,149.0,,0.0,75a3,45.0
疥,75a5,59.0,,0.0,75a5,7.0
疯,,0.0,,0.0,75af,3.0
疱,75b1,357.0,,0.0,75b1,264.0
疳,75b3,573.0,,0.0,75b3,4.0
疸,75b8,81.0,,0.0,75b8,40.0
疼,75bc,624.0,,0.0,75bc,216.0
疽,75bd,124.0,,0.0,75bd,64.0
痲,75f2,189.0,,0.0,75f2,3.0
痳,75f3,58.0,,0.0,,0.0
痹,75f9,9.0,,0.0,,0.0
痼,75fc,66.0,,0.0,75fc,2.0
痾,75fe,91.0,,0.0,75fe,2.0
痿,75ff,35.0,,0.0,75ff,5.0
瘀,7600,2.0,,0.0,7600,7.0
痀,,0.0,,0.0,75c0,1.0
痂,75c2,25.0,,0.0,75c2,26.0
痃,75c3,20.0,,0.0,,0.0
痊,75ca,26.0,,0.0,,0.0
痍,75cd,191.0,,0.0,75cd,83.0
痎,,0.0,,0.0,75ce,1.0
痒,75d2,963.0,,0.0,75d2,60.0
痔,75d4,170.0,,0.0,75d4,69.0
痘,75d8,981.0,,0.0,75d8,274.0
瘕,7615,1.0,,0.0,7615,3.0
瘖,7616,8.0,,0.0,,0.0
瘙,7619,1.0,,0.0,7619,11.0
瘞,761e,15.0,,0.0,761e,10.0
瘟,761f,17.0,,0.0,761f,19.0
瘠,7620,834.0,,0.0,7620,5.0
瘡,7621,608.0,,0.0,7621,181.0
瘢,7622,60.0,,0.0,7622,46.0
瘣,,0.0,,0.0,7623,3.0
瘦,,0.0,,0.0,7626,7.0
痣,75e3,705.0,,0.0,75e3,81.0
痤,75e4,1.0,,0.0,75e4,5.0
痧,,0.0,,0.0,75e7,1.0
痬,75ec,1.0,,0.0,,0.0
痰,75f0,338.0,,0.0,75f0,76.0
瘭,762d,4.0,,0.0,762d,3.0
瘰,7630,23.0,,0.0,,0.0
瘴,7634,80.0,,0.0,7634,72.0
瘵,7635,5.0,,0.0,7635,1.0
瘻,763b,44.0,,0.0,763b,24.0
癃,7643,2.0,,0.0,,0.0
癆,7646,105.0,,0.0,7646,6.0
癇,7647,1695.0,,0.0,7647,66.0
癈,7648,123.0,,0.0,7648,1.0
癋,764b,35.0,,0.0,,0.0
癘,7658,51.0,,0.0,7658,1.0
瘁,7601,49.0,,0.0,7601,4.0
瘂,,0.0,,0.0,7602,3.0
瘉,7609,5.0,,0.0,,0.0
瘋,760b,116.0,,0.0,760b,9.0
癡,7661,158.0,,0.0,7661,17.0
癢,7662,35.0,,0.0,,0.0
癤,,0.0,,0.0,7664,7.0
癥,7665,1.0,,0.0,,0.0
癧,7667,24.0,,0.0,7667,1.0
癩,7669,796.0,,0.0,7669,28.0
癪,766a,3071.0,,0.0,766a,66.0
癬,766c,90.0,,0.0,766c,102.0
癭,766d,2.0,,0.0,766d,2.0
癮,,0.0,,0.0,766e,1.0
癯,766f,21.0,,0.0,,0.0
癰,7670,26.0,,0.0,7670,11.0
癱,7671,2.0,,0.0,,0.0
癲,7672,372.0,,0.0,7672,14.0
癸,7678,241.0,,0.0,7678,99.0
瘧,7627,151.0,,0.0,7627,9.0
䖦,45a6,14.0,,0.0,,0.0
䖨,45a8,2.0,,0.0,,0.0
䔴,4534,1.0,,0.0,,0.0
䔶,4536,13.0,,0.0,,0.0
䔻,453b,42.0,,0.0,,0.0
䔽,453d,1.0,,0.0,,0.0
䕔,4554,2.0,,0.0,,0.0
䕚,455a,4.0,,0.0,,0.0
䕞,455e,4.0,,0.0,,0.0
皁,,0.0,,0.0,7681,1.0
皂,,0.0,,0.0,7682,2.0
皃,7683,1.0,,0.0,7683,2.0
皈,7688,140.0,,0.0,7688,2.0
皋,768b,2.0,,0.0,768b,41.0
皎,768e,218.0,,0.0,768e,26.0
癜,,0.0,,0.0,765c,1.0
皰,76b0,83.0,,0.0,76b0,3.0
皴,76b4,16.0,,0.0,76b4,4.0
皶,,0.0,,0.0,76b6,2.0
皷,76b7,236.0,,0.0,76b7,8.0
皸,76b8,45.0,,0.0,,0.0
皹,76b9,40.0,,0.0,76b9,1.0
發,767c,8056.0,,0.0,767c,100.0
癿,,0.0,,0.0,767f,3.0
皀,7680,42.0,,0.0,7680,1.0
䖒,4592,3.0,,0.0,,0.0
䖕,4595,1.0,,0.0,,0.0
䖘,4598,2.0,,0.0,,0.0
䖞,459e,2.0,,0.0,,0.0
䖠,45a0,1.0,,0.0,,0.0
䖡,45a1,3.0,,0.0,,0.0
䖥,45a5,6.0,,0.0,,0.0
盈,76c8,172.0,,0.0,76c8,141.0
盌,76cc,59.0,,0.0,76cc,2.0
盍,76cd,14.0,,0.0,,0.0
盎,,0.0,,0.0,76ce,8.0
盒,76d2,122.0,,0.0,76d2,30.0
盔,,0.0,,0.0,76d4,5.0
盖,76d6,93.0,,0.0,76d6,1.0
盘,,0.0,,0.0,76d8,2.0
皓,7693,196.0,,0.0,7693,280.0
皖,7696,3.0,,0.0,7696,42.0
皙,7699,157.0,,0.0,7699,1.0
皚,769a,66.0,,0.0,,0.0
皛,769b,1.0,,0.0,,0.0
皝,,0.0,,0.0,769d,49.0
皞,,0.0,,0.0,769e,2.0
皦,76a6,7.0,,0.0,,0.0
眘,,0.0,,0.0,7718,2.0
眙,,0.0,,0.0,7719,3.0
眚,,0.0,,0.0,771a,1.0
眛,771b,39.0,,0.0,771b,1.0
盜,76dc,1741.0,,0.0,76dc,20.0
盞,76de,422.0,,0.0,76de,66.0
盡,76e1,2288.0,,0.0,76e1,18.0
盥,76e5,953.0,,0.0,76e5,14.0
盦,,0.0,,0.0,76e6,3.0
盩,,0.0,,0.0,76e9,8.0
盪,76ea,100.0,,0.0,76ea,83.0
盬,76ec,1.0,,0.0,76ec,1.0
盱,,0.0,,0.0,76f1,4.0
皺,76ba,3398.0,,0.0,76ba,55.0
盂,76c2,258.0,,0.0,76c2,45.0
䔥,4525,3.0,,0.0,,0.0
眩,7729,2964.0,,0.0,7729,218.0
眭,,0.0,,0.0,772d,11.0
眯,,0.0,,0.0,772f,2.0
眴,7734,53.0,,0.0,7734,1.0
眶,7736,92.0,,0.0,,0.0
眷,7737,516.0,,0.0,7737,137.0
眸,7738,2065.0,,0.0,7738,20.0
盻,76fb,38.0,,0.0,,0.0
盼,76fc,5.0,,0.0,76fc,4.0
眄,7704,221.0,,0.0,7704,3.0
眇,7707,312.0,,0.0,7707,1.0
眈,7708,67.0,,0.0,7708,24.0
眕,,0.0,,0.0,7715,1.0
厥,53a5,62.0,,0.0,53a5,172.0
䕣,4563,1.0,,0.0,,0.0
䕪,456a,2.0,,0.0,,0.0
䕭,456d,6.0,,0.0,,0.0
䕱,4571,5.0,,0.0,,0.0
䕶,4576,3.0,,0.0,,0.0
䕺,457a,1.0,,0.0,,0.0
䕻,457b,4.0,,0.0,,0.0
䔓,4513,1.0,,0.0,,0.0
䔔,4514,4.0,,0.0,,0.0
䔕,4515,28.0,,0.0,,0.0
䔠,4520,3.0,,0.0,,0.0
䔢,4522,1.0,,0.0,,0.0
䔣,4523,86.0,,0.0,,0.0
眤,7724,153.0,,0.0,,0.0
眥,7725,45.0,,0.0,,0.0
眦,7726,272.0,,0.0,7726,1.0
䕠,4560,2.0,,0.0,,0.0
䕢,4562,1.0,,0.0,,0.0
俯,4fef,3353.0,,0.0,4fef,246.0
侹,,0.0,,0.0,4fb9,1.0
俀,,0.0,,0.0,4fc0,3.0
俁,,0.0,,0.0,4fc1,2.0
叓,,0.0,,0.0,53d3,1.0
变,,0.0,,0.0,53d8,6.0
叚,53da,1.0,,0.0,,0.0
叛,53db,1473.0,,0.0,53db,371.0
厠,53a0,549.0,,0.0,53a0,19.0
瞥,77a5,1071.0,,0.0,77a5,64.0
瞪,77aa,31.0,,0.0,,0.0
瞫,,0.0,,0.0,77ab,1.0
眾,,0.0,,0.0,773e,8.0
睆,,0.0,,0.0,7746,1.0
睇,7747,8.0,,0.0,,0.0
睍,,0.0,,0.0,774d,1.0
睒,,0.0,,0.0,7752,6.0
睚,775a,14.0,,0.0,,0.0
睛,775b,109.0,,0.0,775b,13.0
睜,775c,563.0,,0.0,775c,1.0
睟,775f,1.0,,0.0,,0.0
睢,7762,8.0,,0.0,7762,1.0
睥,7765,296.0,,0.0,7765,7.0
睨,7768,6666.0,,0.0,7768,195.0
眜,,0.0,,0.0,771c,13.0
矍,77cd,68.0,,0.0,77cd,9.0
矗,77d7,71.0,,0.0,77d7,32.0
矚,77da,33.0,,0.0,,0.0
矜,77dc,549.0,,0.0,77dc,62.0
睫,776b,932.0,,0.0,776b,24.0
睲,7772,2.0,,0.0,,0.0
睹,7779,101.0,,0.0,7779,5.0
睺,,0.0,,0.0,777a,23.0
睽,777d,14.0,,0.0,,0.0
睾,777e,193.0,,0.0,777e,82.0
睿,777f,18.0,,0.0,777f,97.0
瞋,778b,275.0,,0.0,778b,14.0
瞎,778e,7.0,,0.0,778e,4.0
瞑,7791,1668.0,,0.0,7791,238.0
瞞,779e,919.0,,0.0,779e,115.0
瞠,77a0,647.0,,0.0,77a0,12.0
矩,77e9,731.0,,0.0,77e9,636.0
矰,77f0,4.0,,0.0,,0.0
矴,,0.0,,0.0,77f4,1.0
矼,77fc,8.0,,0.0,77fc,1.0
矽,,0.0,,0.0,77fd,2.0
矿,,0.0,,0.0,77ff,2.0
瞰,77b0,547.0,,0.0,77b0,99.0
瞱,,0.0,,0.0,77b1,2.0
瞶,77b6,356.0,,0.0,,0.0
瞹,77b9,43.0,,0.0,,0.0
瞻,77bb,304.0,,0.0,77bb,51.0
瞼,77bc,2078.0,,0.0,77bc,175.0
瞽,77bd,150.0,,0.0,77bd,22.0
瞿,77bf,97.0,,0.0,77bf,22.0
矇,77c7,8.0,,0.0,77c7,1.0
码,,0.0,,0.0,7801,5.0
砅,,0.0,,0.0,7805,2.0
砆,7806,2.0,,0.0,,0.0
砌,780c,191.0,,0.0,780c,53.0
砒,7812,243.0,,0.0,7812,34.0
砡,7821,1.0,,0.0,,0.0
砧,7827,390.0,,0.0,7827,125.0
砬,,0.0,,0.0,782c,1.0
砭,782d,3.0,,0.0,782d,3.0
砳,,0.0,,0.0,7833,1.0
矠,,0.0,,0.0,77e0,1.0
矣,77e3,459.0,,0.0,77e3,30.0
矦,77e6,44.0,,0.0,,0.0
矧,77e7,93.0,,0.0,77e7,77.0
碗,7897,3522.0,,0.0,7897,176.0
碚,,0.0,,0.0,789a,4.0
碟,,0.0,,0.0,789f,3.0
碡,,0.0,,0.0,78a1,3.0
砵,,0.0,,0.0,7835,2.0
砿,783f,15.0,,0.0,783f,26.0
硅,7845,47.0,,0.0,7845,11.0
硎,784e,4.0,,0.0,,0.0
硏,,0.0,,0.0,784f,10.0
硐,,0.0,,0.0,7850,1.0
硤,7864,5.0,,0.0,7864,20.0
硨,,0.0,,0.0,7868,1.0
硲,7872,12.0,,0.0,7872,23.0
硴,,0.0,,0.0,7874,1.0
碵,78b5,1.0,,0.0,78b5,3.0
碶,,0.0,,0.0,78b6,2.0
碼,78bc,74.0,,0.0,78bc,36.0
碾,78be,96.0,,0.0,78be,3.0
磅,78c5,1063.0,,0.0,78c5,2.0
磈,78c8,9.0,,0.0,78c8,1.0
硼,787c,27.0,,0.0,787c,9.0
碆,,0.0,,0.0,7886,5.0
碇,7887,554.0,,0.0,7887,245.0
碉,,0.0,,0.0,7889,3.0
碌,788c,1604.0,,0.0,788c,41.0
碍,788d,651.0,,0.0,788d,140.0
碎,788e,585.0,,0.0,788e,8.0
碏,,0.0,,0.0,788f,2.0
碓,7893,393.0,,0.0,7893,370.0
碕,7895,17.0,,0.0,7895,184.0
厅,,0.0,,0.0,5385,2.0
历,,0.0,,0.0,5386,4.0
厉,,0.0,,0.0,5389,1.0
倀,5000,3.0,,0.0,,0.0
磡,,0.0,,0.0,78e1,16.0
磤,78e4,3.0,,0.0,,0.0
磧,78e7,229.0,,0.0,78e7,11.0
磬,78ec,77.0,,0.0,78ec,24.0
碣,78a3,72.0,,0.0,78a3,4.0
碧,78a7,2130.0,,0.0,78a7,1215.0
碪,78aa,14.0,,0.0,,0.0
碭,,0.0,,0.0,78ad,5.0
碯,78af,3.0,,0.0,,0.0
碰,,0.0,,0.0,78b0,4.0
碳,,0.0,,0.0,78b3,4.0
磏,,0.0,,0.0,78cf,1.0
磑,78d1,7.0,,0.0,78d1,1.0
磚,78da,38.0,,0.0,78da,10.0
磠,78e0,3.0,,0.0,,0.0
厪,,0.0,,0.0,53aa,1.0
厭,53ad,11060.0,,0.0,53ad,301.0
厮,53ae,25.0,,0.0,,0.0
厰,53b0,8.0,,0.0,53b0,12.0
厲,53b2,89.0,,0.0,53b2,34.0
厶,53b6,304.0,,0.0,53b6,2.0
卽,,0.0,,0.0,537d,2.0
厂,5382,69.0,,0.0,5382,5.0
磷,78f7,3.0,,0.0,,0.0
磺,,0.0,,0.0,78fa,3.0
磻,78fb,1.0,,0.0,78fb,7.0
磽,78fd,30.0,,0.0,,0.0
磾,,0.0,,0.0,78fe,32.0
礀,,0.0,,0.0,7900,5.0
礄,,0.0,,0.0,7904,2.0
礐,,0.0,,0.0,7910,1.0
礑,7911,89.0,,0.0,,0.0
礒,7912,43.0,,0.0,7912,119.0
礙,7919,269.0,,0.0,7919,10.0
礦,7926,93.0,,0.0,7926,85.0
磊,78ca,373.0,,0.0,78ca,65.0
磋,78cb,76.0,,0.0,78cb,51.0
磌,78cc,1.0,,0.0,78cc,1.0
磎,78ce,1.0,,0.0,,0.0
䔳,4533,8.0,,0.0,,0.0
䓞,44de,3.0,,0.0,,0.0
䓠,44e0,10.0,,0.0,,0.0
䓡,44e1,3.0,,0.0,,0.0
䓢,44e2,2.0,,0.0,,0.0
䓥,44e5,3.0,,0.0,,0.0
䓪,44ea,1.0,,0.0,,0.0
䓮,44ee,12.0,,0.0,,0.0
礻,,0.0,,0.0,793b,1.0
礽,,0.0,,0.0,793d,14.0
祁,7941,199.0,,0.0,7941,126.0
祂,,0.0,,0.0,7942,1.0
祄,,0.0,,0.0,7944,1.0
祅,7945,26.0,,0.0,,0.0
磲,78f2,5.0,,0.0,78f2,1.0
磴,78f4,63.0,,0.0,78f4,3.0
祛,,0.0,,0.0,795b,4.0
祜,795c,12.0,,0.0,795c,37.0
礩,,0.0,,0.0,7929,3.0
礪,792a,48.0,,0.0,792a,102.0
礬,792c,77.0,,0.0,792c,18.0
礱,7931,2.0,,0.0,7931,1.0
礵,,0.0,,0.0,7935,1.0
䔦,4526,1.0,,0.0,,0.0
䔧,4527,1.0,,0.0,,0.0
䔨,4528,7.0,,0.0,,0.0
䔪,452a,1.0,,0.0,,0.0
䔬,452c,2.0,,0.0,,0.0
䔯,452f,4.0,,0.0,,0.0
䔰,4530,19.0,,0.0,,0.0
䔱,4531,1.0,,0.0,,0.0
祧,,0.0,,0.0,7967,1.0
祩,,0.0,,0.0,7969,1.0
祹,,0.0,,0.0,7979,1.0
祺,797a,17.0,,0.0,797a,81.0
祿,797f,343.0,,0.0,797f,20.0
禀,7980,79.0,,0.0,7980,2.0
禄,7984,2662.0,,0.0,7984,3846.0
祆,,0.0,,0.0,7946,9.0
祊,,0.0,,0.0,794a,3.0
祏,,0.0,,0.0,794f,3.0
祔,,0.0,,0.0,7954,2.0
祕,7955,1058.0,,0.0,7955,9.0
祗,7957,73.0,,0.0,7957,101.0
祚,795a,46.0,,0.0,795a,211.0
禊,798a,306.0,,0.0,798a,59.0
禋,,0.0,,0.0,798b,1.0
禌,,0.0,,0.0,798c,2.0
禍,798d,2519.0,,0.0,798d,672.0
禐,,0.0,,0.0,7990,1.0
禑,,0.0,,0.0,7991,12.0
禔,,0.0,,0.0,7994,8.0
禕,,0.0,,0.0,7995,65.0
禖,,0.0,,0.0,7996,7.0
禘,7998,9.0,,0.0,,0.0
禛,799b,1.0,,0.0,799b,7.0
禝,799d,1.0,,0.0,799d,1.0
禟,,0.0,,0.0,799f,4.0
祟,795f,1336.0,,0.0,795f,183.0
𱁬,,0.0,,0.0,3106c,1.0
⺠,,0.0,,0.0,2ea0,1.0
秡,,0.0,,0.0,79e1,4.0
秣,79e3,237.0,,0.0,79e3,40.0
禦,79a6,666.0,,0.0,79a6,44.0
禧,79a7,32.0,,0.0,79a7,91.0
禨,,0.0,,0.0,79a8,3.0
禩,,0.0,,0.0,79a9,5.0
禪,79aa,545.0,,0.0,79aa,20.0
禰,79b0,1521.0,,0.0,79b0,568.0
禱,79b1,1.0,,0.0,79b1,32.0
禳,79b3,16.0,,0.0,79b3,1.0
禵,,0.0,,0.0,79b5,2.0
禶,,0.0,,0.0,79b6,1.0
禹,79b9,471.0,,0.0,79b9,135.0
禺,79ba,19.0,,0.0,79ba,19.0
离,79bb,7.0,,0.0,79bb,3.0
䓸,44f8,36.0,,0.0,,0.0
䓿,44ff,26.0,,0.0,,0.0
䔃,4503,3.0,,0.0,,0.0
䔄,4504,6.0,,0.0,,0.0
䔉,4509,4.0,,0.0,,0.0
䔎,450e,1.0,,0.0,,0.0
䒓,4493,2.0,,0.0,,0.0
䒜,449c,3.0,,0.0,,0.0
䒝,449d,1.0,,0.0,,0.0
䒨,44a8,9.0,,0.0,,0.0
䒬,44ac,2.0,,0.0,,0.0
䒮,44ae,4.0,,0.0,,0.0
䒯,44af,3.0,,0.0,,0.0
种,,0.0,,0.0,79cd,56.0
秕,79d5,33.0,,0.0,79d5,4.0
秞,,0.0,,0.0,79de,2.0
秧,79e7,24.0,,0.0,79e7,4.0
秬,79ec,10.0,,0.0,79ec,3.0
秭,,0.0,,0.0,79ed,7.0
⻄,,0.0,,0.0,2ec4,4.0
稃,7a03,4.0,,0.0,,0.0
稅,,0.0,,0.0,7a05,2.0
稈,7a08,251.0,,0.0,7a08,22.0
稌,,0.0,,0.0,7a0c,1.0
稍,7a0d,2110.0,,0.0,7a0d,29.0
禿,79bf,2285.0,,0.0,79bf,267.0
秇,,0.0,,0.0,79c7,1.0
秉,79c9,83.0,,0.0,79c9,133.0
秊,,0.0,,0.0,79ca,2.0
䓲,44f2,9.0,,0.0,,0.0
䓳,44f3,11.0,,0.0,,0.0
䓶,44f6,1.0,,0.0,,0.0
稱,7a31,2004.0,,0.0,7a31,32.0
秤,79e4,768.0,,0.0,79e4,250.0
倂,,0.0,,0.0,5002,1.0
倅,5005,1090.0,,0.0,5005,27.0
倆,5006,614.0,,0.0,5006,2.0
倏,500f,54.0,,0.0,,0.0
倐,5010,25.0,,0.0,,0.0
俒,,0.0,,0.0,4fd2,1.0
俔,,0.0,,0.0,4fd4,5.0
俘,4fd8,429.0,,0.0,4fd8,110.0
俚,4fda,278.0,,0.0,4fda,12.0
俛,4fdb,102.0,,0.0,,0.0
压,,0.0,,0.0,538b,1.0
厓,5393,46.0,,0.0,5393,32.0
厔,,0.0,,0.0,5394,8.0
厖,5396,208.0,,0.0,5396,15.0
稹,7a39,7.0,,0.0,7a39,2.0
稻,7a3b,1080.0,,0.0,7a3b,22.0
稾,7a3e,48.0,,0.0,,0.0
穆,7a46,163.0,,0.0,7a46,251.0
穈,,0.0,,0.0,7a48,1.0
穉,7a49,208.0,,0.0,7a49,4.0
穌,,0.0,,0.0,7a4c,2.0
稑,7a11,1.0,,0.0,,0.0
稒,,0.0,,0.0,7a12,1.0
⻆,,0.0,,0.0,2ec6,2.0
稙,7a19,9.0,,0.0,7a19,187.0
稟,7a1f,386.0,,0.0,7a1f,37.0
稠,7a20,146.0,,0.0,7a20,67.0
稢,,0.0,,0.0,7a22,1.0
稣,,0.0,,0.0,7a23,1.0
稭,7a2d,3.0,,0.0,,0.0
窠,7aa0,47.0,,0.0,7aa0,62.0
穎,7a4e,146.0,,0.0,7a4e,119.0
穐,,0.0,,0.0,7a50,55.0
穗,7a57,714.0,,0.0,7a57,38.0
穟,,0.0,,0.0,7a5f,1.0
穡,7a61,16.0,,0.0,,0.0
穢,7a62,2536.0,,0.0,7a62,218.0
𢬥,,0.0,,0.0,22b25,1.0
穧,,0.0,,0.0,7a67,1.0
穩,7a69,561.0,,0.0,,0.0
穭,7a6d,7.0,,0.0,,0.0
穰,7a70,49.0,,0.0,7a70,16.0
穹,7a79,291.0,,0.0,7a79,147.0
稳,,0.0,,0.0,7a33,1.0
稵,,0.0,,0.0,7a35,1.0
稷,7a37,151.0,,0.0,7a37,55.0
窶,7ab6,644.0,,0.0,7ab6,2.0
窻,7abb,208.0,,0.0,,0.0
窼,7abc,8.0,,0.0,,0.0
窿,7abf,174.0,,0.0,7abf,10.0
竃,7ac3,87.0,,0.0,7ac3,37.0
竅,7ac5,29.0,,0.0,7ac5,1.0
穽,7a7d,288.0,,0.0,7a7d,14.0
穿,7a7f,4421.0,,0.0,7a7f,346.0
窄,7a84,298.0,,0.0,7a84,87.0
窈,7a88,82.0,,0.0,7a88,68.0
窋,,0.0,,0.0,7a8b,3.0
窕,7a95,532.0,,0.0,7a95,6.0
窖,7a96,278.0,,0.0,7a96,16.0
窗,7a97,106.0,,0.0,7a97,3.0
窘,7a98,356.0,,0.0,7a98,36.0
⼈,,0.0,,0.0,2f08,8.0
䒷,44b7,1.0,,0.0,,0.0
䒼,44bc,13.0,,0.0,,0.0
䒾,44be,29.0,,0.0,,0.0
䓃,44c3,1.0,,0.0,,0.0
䓄,44c4,4.0,,0.0,,0.0
䓅,44c5,2130.0,,0.0,,0.0
䓓,44d3,1.0,,0.0,,0.0
䓖,44d6,1.0,,0.0,,0.0
䑩,4469,9.0,,0.0,,0.0
䑪,446a,1.0,,0.0,,0.0
䑫,446b,9.0,,0.0,,0.0
䑬,446c,4.0,,0.0,,0.0
䑮,446e,3.0,,0.0,,0.0
䑯,446f,1.0,,0.0,,0.0
䑰,4470,3.0,,0.0,,0.0
窳,7ab3,1.0,,0.0,7ab3,1.0
竊,7aca,380.0,,0.0,7aca,3.0
竌,,0.0,,0.0,7acc,2.0
竑,7ad1,19.0,,0.0,7ad1,16.0
竒,7ad2,1.0,,0.0,7ad2,3.0
竕,7ad5,1.0,,0.0,,0.0
站,7ad9,102.0,,0.0,7ad9,619.0
竝,7add,782.0,,0.0,7add,16.0
竟,7adf,2303.0,,0.0,7adf,72.0
竢,7ae2,34.0,,0.0,,0.0
窣,7aa3,14.0,,0.0,,0.0
窩,7aa9,536.0,,0.0,7aa9,326.0
窫,,0.0,,0.0,7aab,1.0
⼒,,0.0,,0.0,2f12,1.0
窯,7aaf,986.0,,0.0,7aaf,841.0
窰,,0.0,,0.0,7ab0,2.0
䒲,44b2,1.0,,0.0,,0.0
卻,537b,113.0,,0.0,537b,1.0
华,,0.0,,0.0,534e,41.0
协,,0.0,,0.0,534f,5.0
⼝,,0.0,,0.0,2f1d,1.0
竧,,0.0,,0.0,7ae7,1.0
竫,,0.0,,0.0,7aeb,2.0
竭,7aed,201.0,,0.0,7aed,11.0
竸,7af8,4.0,,0.0,,0.0
竺,7afa,564.0,,0.0,7afa,176.0
竽,,0.0,,0.0,7afd,1.0
笂,,0.0,,0.0,7b02,1.0
笄,7b04,298.0,,0.0,7b04,36.0
笆,7b06,6.0,,0.0,7b06,1.0
笇,7b07,3.0,,0.0,,0.0
竇,7ac7,103.0,,0.0,7ac7,130.0
⼟,,0.0,,0.0,2f1f,2.0
笞,7b1e,333.0,,0.0,7b1e,9.0
笟,,0.0,,0.0,7b1f,1.0
笥,7b25,2064.0,,0.0,7b25,90.0
笧,7b27,4.0,,0.0,,0.0
笨,7b28,75.0,,0.0,7b28,5.0
厙,,0.0,,0.0,5399,1.0
厝,,0.0,,0.0,539d,30.0
卢,,0.0,,0.0,5362,1.0
卣,,0.0,,0.0,5363,2.0
卦,5366,599.0,,0.0,5366,101.0
卨,,0.0,,0.0,5368,3.0
卩,5369,5.0,,0.0,,0.0
卫,,0.0,,0.0,536b,6.0
卬,536c,4.0,,0.0,536c,18.0
卯,536f,2278.0,,0.0,536f,564.0
⼠,,0.0,,0.0,2f20,1.0
笮,,0.0,,0.0,7b2e,9.0
笳,7b33,15.0,,0.0,7b33,1.0
笵,7b35,1.0,,0.0,7b35,12.0
笶,7b36,1.0,,0.0,7b36,8.0
筅,7b45,99.0,,0.0,7b45,25.0
筇,7b47,11.0,,0.0,,0.0
筈,7b48,20739.0,,0.0,7b48,271.0
筌,7b4c,71.0,,0.0,7b4c,23.0
筍,7b4d,536.0,,0.0,7b4d,54.0
筏,7b4f,933.0,,0.0,7b4f,210.0
筐,7b50,200.0,,0.0,7b50,556.0
笊,7b0a,724.0,,0.0,7b0a,17.0
笋,7b0b,20.0,,0.0,7b0b,9.0
笏,7b0f,269.0,,0.0,7b0f,107.0
笘,7b18,12.0,,0.0,7b18,59.0
笙,7b19,180.0,,0.0,7b19,130.0
䐺,443a,7.0,,0.0,,0.0
䐿,443f,4.0,,0.0,,0.0
䑊,444a,4.0,,0.0,,0.0
䑎,444e,11.0,,0.0,,0.0
䑏,444f,2.0,,0.0,,0.0
䑑,4451,5.0,,0.0,,0.0
䑒,4452,3.0,,0.0,,0.0
筧,7b67,219.0,,0.0,7b67,171.0
筩,7b69,15.0,,0.0,,0.0
筬,7b6c,92.0,,0.0,7b6c,12.0
筭,7b6d,6.0,,0.0,,0.0
筮,7b6e,409.0,,0.0,7b6e,13.0
筰,7b70,18.0,,0.0,7b70,69.0
筱,7b71,2.0,,0.0,7b71,7.0
筲,7b72,14.0,,0.0,7b72,2.0
筵,7b75,935.0,,0.0,7b75,123.0
箙,7b99,44.0,,0.0,7b99,18.0
箚,7b9a,13.0,,0.0,7b9a,72.0
箜,7b9c,12.0,,0.0,,0.0
筛,,0.0,,0.0,7b5b,1.0
筝,7b5d,8.0,,0.0,7b5d,19.0
筠,7b60,33.0,,0.0,7b60,32.0
筥,7b65,317.0,,0.0,7b65,40.0
䑴,4474,1.0,,0.0,,0.0
䑷,4477,7.0,,0.0,,0.0
䑻,447b,3.0,,0.0,,0.0
䑽,447d,5.0,,0.0,,0.0
䑾,447e,1.0,,0.0,,0.0
䒀,4480,1.0,,0.0,,0.0
䒂,4482,1.0,,0.0,,0.0
䒆,4486,8.0,,0.0,,0.0
䒑,4491,3.0,,0.0,,0.0
箴,7bb4,102.0,,0.0,7bb4,51.0
𥝱,,0.0,,0.0,25771,6.0
篁,7bc1,324.0,,0.0,7bc1,74.0
𥻸,,0.0,,0.0,25ef8,1.0
𦓿,,0.0,,0.0,264ff,2.0
筺,7b7a,32.0,,0.0,7b7a,27.0
简,,0.0,,0.0,7b80,7.0
箆,7b86,231.0,,0.0,7b86,32.0
𦘒,,0.0,,0.0,26612,2.0
箍,7b8d,124.0,,0.0,7b8d,24.0
箏,7b8f,233.0,,0.0,7b8f,137.0
箐,,0.0,,0.0,7b90,6.0
箑,7b91,1.0,,0.0,,0.0
箒,7b92,1130.0,,0.0,7b92,138.0
箔,7b94,569.0,,0.0,7b94,300.0
𦚰,,0.0,,0.0,266b0,3.0
篗,7bd7,3.0,,0.0,,0.0
篙,7bd9,9.0,,0.0,,0.0
篚,,0.0,,0.0,7bda,1.0
篝,7bdd,588.0,,0.0,7bdd,79.0
篥,7be5,38.0,,0.0,7be5,12.0
篦,7be6,120.0,,0.0,7be6,12.0
篩,7be9,194.0,,0.0,7be9,118.0
